mom_1,mom_2,mom_3,mom_4,mom_5,mom_6,mom_7,mom_8,mom_9,mom_10,mom_11,mom_12,mom_13,mom_14,mom_15,mom_16,mom_17,mom_18,mom_19,mom_20,orig_size,skewness,kurtosis,SCV
1,7.339073025,113.5558219,2405.310896,63782.07483,2029708.46,75354915.62,3197357857.0,152667000000.0,8117630000000.0,483089000000000.0,3.55e+16,4.97e+18,1.83e+21,1.05e+24,6.86e+26,4.8e+29,3.57e+32,2.8e+35,2.31e+38,88,5.860737181,49.57519513,6.339073025
1,6.933142816,697.2467491,123524.4086,27526384.93,7361690726.0,2296960000000.0,819071000000000.0,3.29e+17,1.46e+20,7.18e+22,3.8399999999999997e+25,2.23e+28,1.39e+31,9.29e+33,6.62e+36,5.0199999999999995e+39,4.03e+42,3.41e+45,3.04e+48,88,46.94495512,3430.867288,5.933142816
1,6.037443777,81.44036672,1541.581417,36673.04725,1048551.139,35052704.38,1344398190.0,58413220415.0,2855230000000.0,156879000000000.0,9750030000000000.0,6.95e+17,5.76e+19,5.63e+21,6.45e+23,8.489999999999998e+25,1.2500000000000001e+28,2.02e+30,3.52e+32,88,5.778089703,49.22180399,5.037443777
1,13.61694729,563.0824125,33326.73602,2482097.464,221977161.7,23161366187.0,2761910000000.0,370514000000000.0,5.52e+16,9.06e+18,1.62e+21,3.14e+23,6.55e+25,1.46e+28,3.49e+30,8.85e+32,2.3699999999999997e+35,6.72e+37,2e+40,88,11.69746458,195.7008915,12.61694729
1,8.018284449,125.6026385,2594.58289,77101.41122,14978769.1,16310694655.0,23116500000000.0,3.7e+16,6.58e+19,1.29e+23,2.75e+26,6.35e+29,1.58e+33,4.2199999999999995e+36,1.2e+40,3.63e+43,1.1599999999999999e+47,3.93e+50,1.3999999999999999e+54,88,5.569219879,43.39102455,7.018284449
1,7.898660488,260.4648499,13571.62409,1015095.6,123157846.9,25890662078.0,8110340000000.0,3178070000000000.0,1.43e+18,7.14e+20,3.9e+23,2.3099999999999998e+26,1.47e+29,1.01e+32,7.35e+34,5.69e+37,4.67e+40,4.0400000000000002e+43,3.68e+46,88,13.1774247,264.2100436,6.898660488
1,59.73235365,9818.301302,2168413.355,598672352.3,198343000000.0,76664300000000.0,3.39e+16,1.68e+19,9.29e+21,5.64e+24,3.7400000000000004e+27,2.68e+30,2.0799999999999999e+33,1.72e+36,1.52e+39,1.43e+42,1.42e+45,1.49e+48,1.64e+51,88,21.41956619,617.3364572,58.73235365
1,5.249953572,115.9055666,4523.670617,229128.6265,13988965.24,1000052579.0,109984000000.0,300727000000000.0,3.32e+18,4.13e+22,5.61e+26,8.26e+30,1.31e+35,2.2199999999999998e+39,4.03e+43,7.75e+47,1.58e+52,3.3900000000000004e+56,7.679999999999999e+60,88,11.65967246,226.3605483,4.249953572
1,5.647454268,81.48211733,1762.776792,48453.85557,1600157.111,61631303.63,2712233813.0,134264000000.0,7384650000000.0,446773000000000.0,2.95e+16,2.11e+18,1.62e+20,1.34e+22,1.18e+24,1.1e+26,1.09e+28,1.14e+30,1.2500000000000001e+32,88,6.641382707,67.95428124,4.647454268
1,45.65168137,4978.057315,727944.4313,133066849.0,29189252754.0,7470040000000.0,2184820000000000.0,7.19e+17,2.63e+20,1.06e+23,4.64e+25,2.2000000000000003e+28,1.1299999999999999e+31,6.19e+33,3.62e+36,2.25e+39,1.48e+42,1.03e+45,7.52e+47,88,16.23180866,355.2577132,44.65168137
1,9.688810042,372.5313601,27906.82949,2857777.253,365026805.6,57500581440.0,11446400000000.0,2989790000000000.0,1.04e+18,4.56e+20,2.4e+23,1.4399999999999999e+26,9.49e+28,6.769999999999999e+31,5.17e+34,4.1999999999999997e+37,3.62e+40,3.3e+43,3.1600000000000004e+46,88,13.48849553,350.6416273,8.688810042
1,6.295701609,186.772414,8667.840603,505076.4351,35218891.57,2859871651.0,265128000000.0,27635000000000.0,3199400000000000.0,4.07e+17,5.66e+19,8.51e+21,1.38e+24,2.39e+26,4.43e+28,8.72e+30,1.82e+33,3.99e+35,9.24e+37,88,13.9402501,283.6755075,5.295701609
1,19.43930405,702.9103144,33610.43511,2002211.797,143003319.7,11913291828.0,1134190000000.0,121474000000000.0,1.45e+16,1.89e+18,2.7e+20,4.18e+22,6.96e+24,1.24e+27,2.37e+29,4.789999999999999e+31,1.03e+34,2.32e+36,5.5200000000000004e+38,88,8.166083359,90.9167893,18.43930405
1,23.08340145,879.3992084,44702.2317,2840429.785,216580892.3,19266508006.0,1958740000000.0,224029000000000.0,2.85e+16,3.98e+18,6.07e+20,1e+23,1.7799999999999998e+25,3.4000000000000005e+27,6.91e+29,1.49e+32,3.4200000000000003e+34,8.249999999999999e+36,2.1e+39,88,7.825944522,84.72855498,22.08340145
1,13.55445729,6201.169747,4965234.411,5001809276.0,6048240000000.0,8532690000000000.0,1.38e+19,2.5e+22,5.03e+25,1.11e+29,2.7e+32,7.06e+35,1.99e+39,6.03e+42,1.94e+46,6.660000000000001e+49,2.42e+53,9.25e+56,3.7299999999999995e+60,88,138.5353053,31345.53775,12.55445729
1,41.03307055,5103.934506,859100.4896,180794170.6,45657004094.0,13451700000000.0,4529380000000000.0,1.72e+18,7.22e+20,3.34e+23,1.69e+26,9.24e+28,5.4399999999999995e+31,3.44e+34,2.31e+37,1.66e+40,1.25e+43,1.0000000000000001e+46,8.45e+48,88,19.67198475,523.4640488,40.03307055
1,6.546683028,183.0945748,7964.597921,437793.385,28897344.85,2225423777.0,195867000000.0,19393700000000.0,2133630000000000.0,2.58e+17,3.41e+19,4.88e+21,7.51e+23,1.24e+26,2.18e+28,4.08e+30,8.08e+32,1.69e+35,3.72e+37,88,12.66568342,236.2534077,5.546683028
1,5.472951843,70.67037942,1297.386149,29967.52789,831171.0112,26896975.29,994743342.0,41387711344.0,1913330000000.0,97297100000000.0,5397580000000000.0,3.24e+17,2.1e+19,1.46e+21,1.08e+23,8.46e+24,7.04e+26,6.190000000000001e+28,5.72e+30,88,5.946247182,52.20806589,4.472951843
1,5.877438125,112.6308282,3381.161239,129458.527,5958309.995,319888336.7,19632180505.0,1356930000000.0,104442000000000.0,8877080000000000.0,8.28e+17,8.45e+19,9.43e+21,1.15e+24,1.54e+26,2.27e+28,3.7199999999999996e+30,6.76e+32,1.36e+35,88,9.004869584,124.5471606,4.877438125
1,6.070238194,901.1887709,407588.4199,243558445.7,175724000000.0,163030000000000.0,6.85e+17,2.1e+22,8.86e+26,4.149999999999999e+31,2.1199999999999997e+36,1.17e+41,6.98e+45,4.45e+50,3.03e+55,2.1899999999999997e+60,1.68e+65,1.36e+70,1.15e+75,88,77.5157509,15716.03572,5.070238194
1,11.41189553,399.6865856,19731.311,1221068.347,90690247.1,7858273535.0,778187000000.0,86694700000000.0,1.07e+16,1.46e+18,2.17e+20,3.49e+22,6.05e+24,1.1200000000000001e+27,2.23e+29,4.71e+31,1.3200000000000001e+34,3.7099999999999997e+37,4.6499999999999995e+41,88,10.93716116,167.8668407,10.41189553
1,28.52793531,2259.339145,242488.8831,32543164.07,5240966038.0,984713000000.0,211446000000000.0,5.11e+16,1.37e+19,4.05e+21,1.3e+24,4.5499999999999996e+26,1.71e+29,6.879999999999999e+31,2.9600000000000003e+34,1.35e+37,6.52e+39,3.32e+42,1.78e+45,88,15.06432232,308.2919417,27.52793531
1,17.92333708,1235.470123,272343.0202,135486172.0,92853503429.0,75775200000000.0,7.09e+16,7.46e+19,8.72e+22,1.12e+26,1.58e+29,2.39e+32,3.9199999999999995e+35,6.880000000000001e+38,1.29e+42,2.56e+45,5.39e+48,1.2e+52,2.8e+55,88,17.002496,934.0303707,16.92333708
1,6.347637469,364.3885005,56326.35609,34711869.09,46973640066.0,81242800000000.0,1.62e+17,3.64e+20,9.08e+23,2.49e+27,7.47e+30,2.4200000000000002e+34,8.47e+37,3.17e+41,1.27e+45,5.37e+48,2.41e+52,1.14e+56,5.7100000000000006e+59,88,28.08787286,1919.902544,5.347637469
1,11.6051962,578.5378805,41981.08113,3822633.046,417757707.1,53264299671.0,7761400000000.0,1272320000000000.0,2.32e+17,4.64e+19,1.01e+22,2.4e+24,6.13e+26,1.67e+29,4.879999999999999e+31,1.51e+34,4.95e+36,1.71e+39,6.239999999999999e+41,88,15.80132963,353.2808296,10.6051962
1,16.91885773,447.8363118,15806.68193,697363.7694,36919568.81,2280342652.0,160966000000.0,12782700000000.0,1127890000000000.0,1.09e+17,1.16e+19,1.33e+21,1.64e+23,2.17e+25,3.0700000000000003e+27,4.6e+29,7.31e+31,1.23e+34,2.16e+36,88,6.283358325,55.69570293,15.91885773
1,13.21078707,629.3966473,42081.46943,3516429.576,352419338.6,41200097383.0,5504430000000.0,827322000000000.0,1.38e+17,2.54e+19,5.09e+21,1.1e+24,2.5799999999999998e+26,6.47e+28,1.73e+31,4.91e+33,1.47e+36,4.68e+38,1.5599999999999998e+41,88,13.86862049,265.8569059,12.21078707
1,12.76596144,17899.83496,41846816.77,122466000000.0,430091000000000.0,1.76e+18,8.25e+21,4.35e+25,2.54e+29,1.64e+33,1.15e+37,8.759999999999999e+40,7.17e+44,6.3e+48,5.9e+52,5.870000000000001e+56,6.18e+60,6.88e+64,8.049999999999999e+68,88,442.6152006,301762.0649,11.76596144
1,1.915551442,8.281772653,100.3156025,2157.993467,59597.79854,1935937.115,71882780.99,3001444822.0,139213000000.0,7101810000000.0,395203000000000.0,2.38e+16,1.55e+18,1.08e+20,7.98e+21,6.29e+23,5.249999999999999e+25,4.6300000000000003e+27,4.29e+29,88,5.176837064,90.28717586,0.915551442
1,1.97709493,13.72439353,1661.159965,406938.9976,121065885.3,42030706444.0,16677200000000.0,7445180000000000.0,3.69e+18,2.02e+21,1.2e+24,7.81e+26,5.51e+29,4.27e+32,3.7199999999999995e+35,3.84e+38,4.9899999999999995e+41,8.410000000000001e+44,1.76e+48,88,10.13947426,1691.73607,0.97709493
1,1.974857215,9.147893034,160.1685545,5994.146008,294297.0952,17029659.4,1127437250.0,83981141569.0,6950790000000.0,632819000000000.0,6.29e+16,6.76e+18,7.84e+20,9.73e+22,1.29e+25,1.8100000000000002e+27,2.7e+29,4.25e+31,7.03e+33,88,5.426692747,139.3450842,0.974857215
1,1.844736225,13.21211099,1762.709312,450908.5103,139753663.2,50543339791.0,20891000000000.0,9714150000000000.0,5.02e+18,2.85e+21,1.77e+24,1.1900000000000002e+27,8.59e+29,6.66e+32,5.5e+35,4.83e+38,4.499999999999999e+41,4.4100000000000006e+44,4.56e+47,88,12.46520876,2407.481985,0.844736225
1,1.84759954,8.705636534,129.5271103,3370.174307,137017.3593,28648331.0,22996539370.0,23750300000000.0,2.74e+16,3.49e+19,4.84e+22,7.2599999999999995e+25,1.17e+29,2.04e+32,3.7699999999999995e+35,7.4e+38,1.54e+42,3.38e+45,7.81e+48,88,6.616105511,143.0770982,0.84759954
1,1.907875762,50.43949007,7091.281895,1323448.059,296724373.2,77616665346.0,23203300000000.0,7803600000000000.0,2.92e+18,1.2e+21,5.38e+23,2.61e+26,1.37e+29,7.659999999999999e+31,4.580000000000001e+34,2.91e+37,1.96e+40,1.39e+43,1.0400000000000002e+46,88,54.00385241,8368.902976,0.907875762
1,1.772644749,39.32554347,39091.81891,54961569.9,92773309791.0,182698000000000.0,4.11e+17,1.04e+21,2.93e+24,9.060000000000001e+27,3.0599999999999995e+31,1.1199999999999998e+35,4.4100000000000005e+38,1.86e+42,8.37e+45,4.0000000000000003e+49,2.03e+53,1.08e+57,6.1e+60,88,53.01814162,65231.93176,0.772644749
1,1.846438582,15.0989788,658.8008902,47581.93179,4251519.942,445111021.3,53296073326.0,7180070000000.0,1074810000000000.0,1.77e+17,3.18e+19,6.19e+21,1.3e+24,2.92e+26,7.020000000000001e+28,1.81e+31,5.0099999999999997e+33,1.53e+36,5.42e+38,88,14.84403599,846.5023422,0.846438582
1,1.705242057,6.601209195,67.95081515,1165.319512,25289.44926,645038.7959,18820561.29,617848258.1,22536919264.0,904275000000.0,39581800000000.0,1876950000000000.0,9.59e+16,5.24e+18,3.06e+20,1.9e+22,1.25e+24,8.64e+25,6.3e+27,88,5.885124654,98.07143121,0.705242057
1,1.907819499,8.409239955,215.7249959,13467.79068,1070485.545,99316290.65,10515261963.0,1251550000000.0,165457000000000.0,2.41e+16,3.82e+18,6.56e+20,1.21e+23,2.4e+25,5.09e+27,1.14e+30,2.7200000000000002e+32,6.830000000000001e+34,1.8e+37,88,5.417298532,231.1935127,0.907819499
1,1.893939347,8.810863202,96.14308126,1628.987782,34713.08119,870424.1992,24975043.67,806069925.9,28895361639.0,1138950000000.0,48957900000000.0,2279160000000000.0,1.14e+17,6.13e+18,3.51e+20,2.14e+22,1.38e+24,9.349999999999999e+25,6.69e+27,88,6.068403397,86.67360293,0.893939347
1,1.944056122,10.02985637,392.3309842,35509.33087,4056155.578,542969525.9,83123533161.0,14318100000000.0,2740400000000000.0,5.77e+17,1.33e+20,3.3e+22,8.83e+24,2.5400000000000003e+27,7.770000000000001e+29,2.53e+32,8.71e+34,3.17e+37,1.21e+40,88,6.756674389,404.9134929,0.944056122
1,1.882582242,9.46626487,161.4183132,5178.180128,240017.0747,15654842.66,1387945983.0,155914000000.0,20755000000000.0,3132790000000000.0,5.23e+17,9.5e+19,1.87e+22,3.93e+24,8.82e+26,2.11e+29,5.319999999999999e+31,1.4200000000000002e+34,3.9899999999999996e+36,88,7.017454656,169.2644043,0.882582242
1,1.858116354,8.099649245,109.5524424,3262.290248,143006.6866,7784669.54,493394957.3,35374416707.0,2822560000000.0,247854000000000.0,2.37e+16,2.46e+18,2.76e+20,3.3e+22,4.22e+24,5.72e+26,8.22e+28,1.2499999999999998e+31,1.99e+33,88,5.692828815,115.8429539,0.858116354
1,1.977906105,15.12568783,356.1231959,12192.86216,500775.9199,23627162.78,1254812276.0,73986606784.0,4792840000000.0,338279000000000.0,2.58e+16,2.12e+18,1.87e+20,1.75e+22,1.74e+24,1.84e+26,2.04e+28,2.39e+30,2.93e+32,88,11.57339518,318.4019342,0.977906105
1,1.876901077,20.78217275,19014.92992,28758555.72,52245855757.0,110735000000000.0,2.68e+17,7.31e+20,2.21e+24,7.370000000000001e+27,2.68e+31,1.05e+35,4.47e+38,2.03e+42,9.83e+45,5.06e+49,2.76e+53,1.59e+57,9.61e+60,88,20.8869694,24630.89561,0.876901077
1,1.926955617,35.96028433,8007.653592,2526101.58,957844831.2,423735000000.0,214233000000000.0,1.22e+17,7.7e+19,5.35e+22,4.06e+25,3.34e+28,2.9499999999999997e+31,2.8e+34,2.83e+37,3.04e+40,3.46e+43,4.1500000000000003e+46,5.25e+49,88,36.05701473,9161.948528,0.926955617
1,1.851792019,14.70594332,904.8351604,95342.13121,12261106.75,1842246341.0,316508000000.0,61195600000000.0,1.31e+16,3.11e+18,8.02e+20,2.24e+23,6.74e+25,2.17e+28,7.479999999999999e+30,2.73e+33,1.0599999999999999e+36,4.3200000000000005e+38,1.86e+41,88,14.18393107,1177.207027,0.851792019
1,1.949703964,11.97618412,214.5109359,5819.073068,193767.8765,7544443.346,335805603.3,16818157934.0,936173000000.0,57354000000000.0,3837040000000000.0,2.79e+17,2.19e+19,1.85e+21,1.69e+23,1.6699999999999999e+25,1.8000000000000002e+27,2.16e+29,2.93e+31,88,8.781157028,194.3642438,0.949703964
1,1.980773328,9.435731962,232.3216291,13130.96827,954705.3879,81427696.33,7940479474.0,871134000000.0,106189000000000.0,1.42e+16,2.08e+18,3.3e+20,5.63e+22,1.03e+25,2.0100000000000003e+27,4.16e+29,9.129999999999999e+31,2.12e+34,5.16e+36,88,5.655736927,211.5187536,0.980773328
1,1.817165884,7.578399128,76.76934522,1253.708268,25873.93345,633526.728,18189208.25,613094849.6,24327581771.0,1133770000000.0,61405200000000.0,3798620000000000.0,2.63e+17,2.01e+19,1.66e+21,1.48e+23,1.3999999999999999e+25,1.4000000000000002e+27,1.49e+29,88,5.586743863,81.40460247,0.817165884
1,1.844751227,9.796255323,162.1026051,4312.332314,142173.3006,5484782.747,241855309.5,11997440116.0,661256000000.0,40090300000000.0,2651530000000000.0,1.9e+17,1.47e+19,1.21e+21,1.07e+23,9.999999999999999e+24,9.93e+26,1.04e+29,1.15e+31,88,8.065288936,183.5555498,0.844751227
1,1.727559153,8.270773668,231.252265,13038.14,919594.5457,75878800.84,7156738174.0,759395000000.0,89531900000000.0,1.16e+16,1.64e+18,2.52e+20,4.16e+22,7.35e+24,1.39e+27,2.78e+29,5.8999999999999995e+31,1.3200000000000001e+34,3.11e+36,88,8.198848303,388.2828121,0.727559153
1,1.860405966,8.754189797,139.9658314,4093.659982,152624.9804,6694091.633,338215557.4,20114251712.0,1693250000000.0,313281000000000.0,1.21e+17,6.15e+19,3.5e+22,2.14e+25,1.3900000000000002e+28,9.619999999999999e+30,7.03e+33,5.42e+36,4.39e+39,88,6.481641402,152.7917716,0.860405966
1,1.824789508,14.24665524,1063.103177,135783.7632,21053937.44,3809977356.0,787967000000.0,183336000000000.0,4.74e+16,1.35e+19,4.18e+21,1.41e+24,5.0899999999999996e+26,1.9700000000000002e+29,8.159999999999999e+31,3.59e+34,1.67e+37,8.189999999999999e+39,4.2400000000000004e+42,88,14.38113665,1490.663659,0.824789508
1,1.85068751,27.78904087,21391.5405,44228754.8,112844000000.0,336165000000000.0,1.14e+18,4.38e+21,1.8699999999999998e+25,8.73e+28,4.46e+32,2.47e+36,1.47e+40,9.39e+43,6.389999999999999e+47,4.62e+51,3.54e+55,2.86e+59,2.44e+63,88,30.89038991,29417.42899,0.85068751
1,1.946299851,10.72012796,457.0613025,41460.10902,4667077.681,613851246.2,92278752195.0,15606100000000.0,2932540000000000.0,6.06e+17,1.37e+20,3.34e+22,8.78e+24,2.48e+27,7.44e+29,2.3800000000000002e+32,8.04e+34,2.87e+37,1.08e+40,88,7.475199996,472.2126466,0.946299851
1,1.903020348,9.321009615,127.5430906,2860.213616,80595.42807,2668087.202,101519491.8,4425876796.0,227184000000.0,14982800000000.0,1448510000000000.0,2.11e+17,4.04e+19,9.03e+21,2.22e+24,5.82e+26,1.63e+29,4.81e+31,1.5e+34,88,6.539843833,121.0101032,0.903020348
1,1.676745121,8.298507067,345.4605016,27946.60318,2703756.661,299124873.1,37221811412.0,5145650000000.0,782430000000000.0,1.3e+17,2.33e+19,4.51e+21,9.36e+23,2.07e+26,4.87e+28,1.2099999999999999e+31,3.1799999999999997e+33,8.8e+35,2.56e+38,88,9.4630354,697.2448221,0.676745121
1,1.776148844,23.1336791,2090.747869,270793.7704,42242119.2,7688433838.0,1599270000000.0,374249000000000.0,9.73e+16,2.78e+19,8.68e+21,2.94e+24,1.07e+27,4.17e+29,1.73e+32,7.66e+34,3.5899999999999997e+37,1.77e+40,9.21e+42,88,28.96425914,3329.758709,0.776148844
1,1.976865936,8.881232579,207.7007301,14044.79004,3142878.286,3136634198.0,4841160000000.0,8607980000000000.0,1.7e+19,3.71e+22,8.799999999999999e+25,2.26e+29,6.28e+32,1.8599999999999998e+36,5.9e+39,1.98e+43,7.07e+46,2.66e+50,1.05e+54,88,5.1275327,189.7131353,0.976865936
1,1.823672132,16.91572529,587.0084642,29080.20259,1742511.777,121870014.5,9741456383.0,876002000000.0,87527400000000.0,9620010000000000.0,1.15e+18,1.5e+20,2.1e+22,3.14e+24,5.0199999999999996e+26,8.53e+28,1.5299999999999998e+31,2.9099999999999996e+33,5.8199999999999994e+35,88,17.98538939,777.21077,0.823672132
1,1.969698577,10.88803922,146.3713586,2859.922111,67041.62851,1796743.593,54015590.07,1799642683.0,65832292326.0,2624000000000.0,113233000000000.0,5261210000000000.0,2.62e+17,1.39e+19,7.86e+20,4.71e+22,2.98e+24,1.98e+26,1.3900000000000002e+28,88,7.308605911,118.7233576,0.969698577
1,1.818825945,8.838627796,98.58748348,1602.75257,32039.3801,749649.2402,20053997.99,603556601.7,20183440506.0,742447000000.0,29793700000000.0,1295230000000000.0,6.06e+16,3.04e+18,1.63e+20,9.25e+21,5.57e+23,3.5399999999999996e+25,2.37e+27,88,7.263875656,106.1125761,0.818825945
1,1.962615703,20.90048571,3120.152305,793763.6759,245345668.1,88891209670.0,37006500000000.0,1.74e+16,9.21e+18,5.39e+21,3.48e+24,2.4600000000000003e+27,1.8999999999999998e+30,1.5899999999999998e+33,1.44e+36,1.4e+39,1.47e+42,1.6400000000000002e+45,1.96e+48,88,18.01325776,3286.456698,0.962615703
1,1.933769236,9.770488104,281.9886528,22426.0762,2412199.04,306802651.6,44667195399.0,7317390000000.0,1331960000000000.0,2.67e+17,5.83e+19,1.38e+22,3.51e+24,9.59e+26,2.79e+29,8.64e+31,2.83e+34,9.8e+36,3.5699999999999996e+39,88,6.615388623,288.4529289,0.933769236
1,1.89401088,10.52004202,823.3563403,143132.7264,30433189.4,7552569005.0,2142090000000.0,683492000000000.0,2.42e+17,9.45e+19,4.02e+22,1.85e+25,9.200000000000001e+27,4.8899999999999996e+30,2.7699999999999996e+33,1.67e+36,1.07e+39,7.19e+41,5.1000000000000005e+44,88,8.08938464,987.969784,0.89401088
1,1.954279762,456.291487,9496105.033,250052000000.0,7901300000000000.0,2.91e+20,1.2299999999999998e+25,5.82e+29,3.06e+34,1.77e+39,1.12e+44,7.679999999999999e+48,5.66e+53,4.4700000000000004e+58,3.7699999999999995e+63,3.3699999999999996e+68,3.2000000000000004e+73,3.2000000000000004e+78,3.37e+83,88,485.3293166,10425838.69,0.954279762
1,1.583431202,5.36794376,73.008622,2152.589843,82379.50908,3705499.143,190613727.4,11031646486.0,709392000000.0,50179400000000.0,3872160000000000.0,3.24e+17,2.91e+19,2.81e+21,2.89e+23,3.16e+25,3.66e+27,4.47e+29,5.75e+31,88,5.873907802,170.5017735,0.583431202
1,1.843587209,9.169333182,142.6645967,3628.72681,114746.826,4248421.567,179824720.1,8563192113.0,453086000000.0,26370400000000.0,1674340000000000.0,1.15e+17,8.53e+18,6.77e+20,5.73e+22,5.16e+24,4.91e+26,4.94e+28,5.22e+30,88,7.27736431,160.2620519,0.843587209
1,1.932128079,8.468374104,277.7372572,24210.16444,2679116.933,346776966.1,51303769540.0,8538920000000.0,1579120000000000.0,3.21e+17,7.13e+19,1.71e+22,4.44e+24,1.2300000000000002e+27,3.64e+29,1.14e+32,3.81e+34,1.34e+37,4.95e+39,88,5.19144798,290.5597321,0.932128079
